customer_id,recent_purchase,recency,frequency,monetary,R 점수,F 점수,M 점수,RFM세그먼트,RFM스코어,,,R,,F,M
12383,2011-06-08 08:02:00 UTC,185,99,1850.56,1,4,4,144,9,,,,,,
13919,2011-10-11 14:24:00 UTC,60,28,384.81,2,2,2,222,6,,,,,,
12640,2011-11-16 11:52:00 UTC,24,53,1174.58,3,3,3,333,9,,,,,,
12641,2011-08-16 13:26:00 UTC,116,10,185.9,2,1,1,211,4,,,,,,
15971,2011-11-22 12:50:00 UTC,18,35,4199.85,3,2,4,324,9,,,,,,
12645,2011-11-06 12:38:00 UTC,34,73,1775.18,3,3,4,334,10,,,,,,
12647,2011-11-17 12:56:00 UTC,23,121,3722.82,3,4,4,344,11,,,,,,
12648,2011-07-08 11:55:00 UTC,155,21,318.05,1,2,2,122,5,,,,,,
12649,2011-08-24 14:41:00 UTC,108,31,623.51,2,2,2,222,6,,,,,,
12395,2011-11-20 15:21:00 UTC,20,156,3018.63,3,4,4,344,11,,,,,,
16235,2011-10-30 10:56:00 UTC,41,46,867.31,3,3,3,333,9,,,,,,
12654,2011-11-29 10:10:00 UTC,11,38,601.98,4,2,2,422,8,,,,,,
12399,2011-08-12 13:15:00 UTC,120,59,1108.65,2,3,3,233,8,,,,,,
12401,2011-02-09 13:50:00 UTC,304,5,84.3,1,1,1,111,3,,,,,,
12659,2011-11-10 11:53:00 UTC,30,5,91.68,3,1,1,311,5,,,,,,
12660,2011-11-28 13:26:00 UTC,12,13,245.1,4,1,1,411,6,,,,,,
12662,2011-12-09 11:59:00 UTC,1,230,3849.78,4,4,4,444,12,,,,,,
12407,2011-10-21 10:11:00 UTC,50,77,1708.12,3,3,4,334,10,,,,,,
12664,2011-12-01 17:07:00 UTC,9,37,4881.88,4,2,4,424,10,,,,,,
12665,2011-01-19 08:34:00 UTC,325,3,63,1,1,1,111,3,,,,,,
12412,2011-09-26 10:16:00 UTC,75,61,1226.88,2,3,3,233,8,,,,,,
17788,2011-09-27 10:09:00 UTC,74,5,1117.9,2,1,3,213,6,,,,,,
12413,2011-10-04 09:00:00 UTC,67,38,758.1,2,2,3,223,7,,,,,,
12414,2011-05-06 14:51:00 UTC,218,18,562.41,1,2,2,122,5,,,,,,
12415,2011-11-15 14:22:00 UTC,25,714,124914.53,3,4,4,344,11,,,,,,
12674,2011-11-01 12:12:00 UTC,39,83,1970.6,3,3,4,334,10,,,,,,
12676,2011-11-15 12:25:00 UTC,25,45,1331.39,3,3,3,333,9,,,,,,
12421,2011-11-24 09:07:00 UTC,16,45,807.04,4,3,3,433,10,,,,,,
12423,2011-12-09 10:10:00 UTC,1,125,1859.31,4,4,4,444,12,,,,,,
12679,2011-10-12 12:30:00 UTC,59,48,1113.02,2,3,3,233,8,,,,,,
12680,2011-12-09 12:50:00 UTC,1,52,862.81,4,3,3,433,10,,,,,,
12682,2011-12-06 10:00:00 UTC,4,524,12279.82,4,4,4,444,12,,,,,,
12683,2011-12-05 16:31:00 UTC,5,344,8476.57,4,4,4,444,12,,,,,,
12685,2011-11-11 13:46:00 UTC,29,157,2863.08,3,4,4,344,11,,,,,,
12430,2011-10-27 15:09:00 UTC,44,11,256.4,3,1,1,311,5,,,,,,
12686,2010-12-03 09:51:00 UTC,372,7,89.14,1,1,1,111,3,,,,,,
14735,2011-12-06 12:09:00 UTC,4,194,6065.69,4,4,4,444,12,,,,,,
12432,2011-10-28 11:43:00 UTC,43,108,5059.32,3,4,4,344,11,,,,,,
12691,2011-11-11 16:49:00 UTC,29,32,1035.8,3,2,3,323,8,,,,,,
12437,2011-12-08 11:35:00 UTC,2,199,4951.41,4,4,4,444,12,,,,,,
12441,2010-12-08 10:45:00 UTC,367,11,173.55,1,1,1,111,3,,,,,,
12697,2011-11-11 08:47:00 UTC,29,41,957.59,3,3,3,333,9,,,,,,
12442,2011-12-06 14:22:00 UTC,4,12,172.06,4,1,1,411,6,,,,,,
16794,2011-12-08 17:54:00 UTC,2,278,1196.5,4,4,3,443,11,,,,,,
16029,2011-11-01 10:27:00 UTC,39,241,80850.84,3,4,4,344,11,,,,,,
12702,2011-11-20 10:36:00 UTC,20,12,219,3,1,1,311,5,,,,,,
12703,2011-09-29 17:52:00 UTC,72,21,283.55,2,2,1,221,5,,,,,,
12704,2011-12-02 13:15:00 UTC,8,88,2340.84,4,3,4,434,11,,,,,,
12451,2011-11-29 08:40:00 UTC,11,354,9035.52,4,4,4,444,12,,,,,,
12708,2011-11-10 09:52:00 UTC,30,157,2712.91,3,4,4,344,11,,,,,,
12710,2011-09-04 12:00:00 UTC,97,77,1149.02,2,3,3,233,8,,,,,,
12455,2011-09-27 15:31:00 UTC,74,90,2466.86,2,3,4,234,9,,,,,,
12712,2011-11-11 08:19:00 UTC,29,133,4396.13,3,4,4,344,11,,,,,,
12457,2011-10-04 13:13:00 UTC,67,62,2363.23,2,3,4,234,9,,,,,,
12464,2011-11-29 13:33:00 UTC,11,29,1212.05,4,2,3,423,9,,,,,,
12720,2011-12-07 08:03:00 UTC,3,354,5781.73,4,4,4,444,12,,,,,,
12721,2011-11-08 12:13:00 UTC,32,161,2656.13,3,4,4,344,11,,,,,,
12722,2011-09-15 14:50:00 UTC,86,53,997.63,2,3,3,233,8,,,,,,
12723,2011-12-06 10:19:00 UTC,4,69,725.07,4,3,3,433,10,,,,,,
12724,2011-12-04 16:02:00 UTC,6,53,1031.41,4,3,3,433,10,,,,,,
13493,2011-03-09 15:35:00 UTC,276,8,618.63,1,1,2,112,4,,,,,,
12726,2011-11-11 13:35:00 UTC,29,124,2609.1,3,4,4,344,11,,,,,,
12727,2011-11-29 11:46:00 UTC,11,139,3980.7,4,4,4,444,12,,,,,,
12728,2011-09-29 15:31:00 UTC,72,46,836.33,2,3,3,233,8,,,,,,
12474,2011-11-22 14:39:00 UTC,18,422,7324.09,3,4,4,344,11,,,,,,
12732,2011-06-13 11:33:00 UTC,180,12,236.26,1,1,1,111,3,,,,,,
16828,2011-09-07 15:10:00 UTC,94,8,128.5,2,1,1,211,4,,,,,,
12481,2011-11-17 08:29:00 UTC,23,216,5579.82,3,4,4,344,11,,,,,,
12738,2010-12-02 18:27:00 UTC,373,11,155.35,1,1,1,111,3,,,,,,
12483,2011-11-22 17:02:00 UTC,18,75,2484.98,3,3,4,334,10,,,,,,
12739,2011-09-22 13:00:00 UTC,79,38,1013.04,2,2,3,223,7,,,,,,
13509,2011-12-01 10:10:00 UTC,9,44,979.72,4,3,3,433,10,,,,,,
12492,2011-10-07 15:15:00 UTC,64,20,263.21,2,2,1,221,5,,,,,,
12494,2011-11-24 09:34:00 UTC,16,77,1246.1,4,3,3,433,10,,,,,,
13520,2011-10-12 10:20:00 UTC,59,93,3624.35,2,3,4,234,9,,,,,,
12498,2011-11-18 12:53:00 UTC,22,23,403.7,3,2,2,322,7,,,,,,
12500,2011-11-16 16:20:00 UTC,24,61,4257.82,3,3,4,334,10,,,,,,
12509,2011-02-28 14:45:00 UTC,285,7,176.5,1,1,1,111,3,,,,,,
12775,2011-11-22 16:33:00 UTC,18,66,1386.04,3,3,3,333,9,,,,,,
12522,2011-10-31 15:30:00 UTC,40,12,192.72,3,1,1,311,5,,,,,,
12778,2011-11-20 11:30:00 UTC,20,50,822.23,3,3,3,333,9,,,,,,
12523,2011-11-20 12:55:00 UTC,20,106,1789.77,3,4,4,344,11,,,,,,
12781,2011-10-07 10:37:00 UTC,64,25,826.74,2,2,3,223,7,,,,,,
12782,2011-12-05 09:16:00 UTC,5,103,2330.92,4,4,4,444,12,,,,,,
12527,2011-09-19 11:55:00 UTC,82,18,348.71,2,2,2,222,6,,,,,,
12787,2011-11-30 08:44:00 UTC,10,20,463.66,4,2,2,422,8,,,,,,
13812,2011-10-28 14:27:00 UTC,43,36,539,3,2,2,322,7,,,,,,
12789,2011-10-05 13:34:00 UTC,66,4,91.85,2,1,1,211,4,,,,,,
12791,2010-12-01 11:27:00 UTC,374,2,192.6,1,1,1,111,3,,,,,,
13816,2011-11-16 08:38:00 UTC,24,28,571.67,3,2,2,322,7,,,,,,
12793,2011-01-09 12:12:00 UTC,335,24,545.48,1,2,2,122,5,,,,,,
13817,2011-11-10 17:49:00 UTC,30,24,382.98,3,2,2,322,7,,,,,,
17402,2011-12-05 10:15:00 UTC,5,59,2633.85,4,3,4,434,11,,,,,,
15611,2011-11-30 12:36:00 UTC,10,43,1591.45,4,3,3,433,10,,,,,,
12541,2011-11-10 10:40:00 UTC,30,52,981.18,3,3,3,333,9,,,,,,
12797,2010-12-09 10:55:00 UTC,366,13,254.03,1,1,1,111,3,,,,,,
12544,2011-11-03 16:15:00 UTC,37,19,372.7,3,2,2,322,7,,,,,,
12546,2011-10-24 12:09:00 UTC,47,69,1161.5,3,3,3,333,9,,,,,,
12802,2011-06-06 09:36:00 UTC,187,25,427.58,1,2,2,122,5,,,,,,
15108,2011-07-21 10:24:00 UTC,142,60,1300.25,2,3,3,233,8,,,,,,
12559,2011-02-02 09:49:00 UTC,311,21,561.71,1,2,2,122,5,,,,,,
12815,2011-07-15 10:21:00 UTC,148,47,1063.46,1,3,3,133,7,,,,,,
12562,2011-12-01 17:20:00 UTC,9,168,3781.74,4,4,4,444,12,,,,,,
12574,2011-01-28 09:20:00 UTC,316,11,218.45,1,1,1,111,3,,,,,,
12580,2011-04-07 10:24:00 UTC,247,24,415.7,1,2,2,122,5,,,,,,
12593,2011-08-23 12:43:00 UTC,109,21,418.1,2,2,2,222,6,,,,,,
12596,2011-10-19 13:02:00 UTC,52,27,618.27,2,2,2,222,6,,,,,,
12609,2011-09-22 16:34:00 UTC,79,60,1126.85,2,3,3,233,8,,,,,,
12612,2011-09-26 15:35:00 UTC,75,19,704.04,2,2,3,223,7,,,,,,
12358,2011-12-08 10:26:00 UTC,2,19,1168.06,4,2,3,423,9,,,,,,
12615,2011-12-07 15:02:00 UTC,3,105,2291.19,4,4,4,444,12,,,,,,
12360,2011-10-18 15:22:00 UTC,53,129,2662.06,2,4,4,244,10,,,,,,
12616,2011-09-05 15:17:00 UTC,96,32,713.3,2,2,3,223,7,,,,,,
12362,2011-12-06 15:40:00 UTC,4,266,5226.23,4,4,4,444,12,,,,,,
12620,2011-11-25 10:20:00 UTC,15,92,1339.41,4,3,3,433,10,,,,,,
12623,2011-03-08 13:50:00 UTC,277,18,305.1,1,2,1,121,4,,,,,,
12624,2011-08-25 15:04:00 UTC,107,38,641.13,2,2,2,222,6,,,,,,
12627,2011-11-29 12:07:00 UTC,11,230,4478.53,4,4,4,444,12,,,,,,
12372,2011-09-29 12:12:00 UTC,72,52,1298.04,2,3,3,233,8,,,,,,
12377,2011-01-28 15:45:00 UTC,316,77,1628.12,1,3,3,133,7,,,,,,
12379,2011-09-19 10:09:00 UTC,82,40,852.24,2,2,3,223,7,,,,,,
12637,2011-10-03 13:46:00 UTC,68,382,6002.9,2,4,4,244,10,,,,,,
12384,2011-11-11 08:39:00 UTC,29,27,585.27,3,2,2,322,7,,,,,,
12642,2011-11-14 15:03:00 UTC,26,47,1013.26,3,3,3,333,9,,,,,,
12402,2011-01-20 13:49:00 UTC,324,11,225.6,1,1,1,111,3,,,,,,
12403,2011-10-21 10:51:00 UTC,50,5,427.7,3,1,2,312,6,,,,,,
12670,2011-11-29 15:23:00 UTC,11,92,2996.05,4,3,4,434,11,,,,,,
12417,2011-12-06 14:52:00 UTC,4,192,3649.1,4,4,4,444,12,,,,,,
12673,2011-12-04 13:55:00 UTC,6,42,610.52,4,3,2,432,9,,,,,,
12427,2011-11-18 08:56:00 UTC,22,31,825.8,3,2,3,323,8,,,,,,
12431,2011-11-04 11:55:00 UTC,36,234,6419.95,3,4,4,344,11,,,,,,
12689,2011-11-14 08:31:00 UTC,26,72,1247.61,3,3,3,333,9,,,,,,
12436,2011-09-01 12:09:00 UTC,100,16,509.01,2,1,2,212,5,,,,,,
12693,2011-08-04 17:51:00 UTC,128,39,855.91,2,2,3,223,7,,,,,,
12445,2011-11-17 18:43:00 UTC,23,4,133.4,3,1,1,311,5,,,,,,
12701,2011-09-21 10:47:00 UTC,80,53,797.71,2,3,3,233,8,,,,,,
12452,2011-11-23 10:28:00 UTC,17,22,430.57,4,2,2,422,8,,,,,,
12458,2011-09-29 15:25:00 UTC,72,38,947.4,2,2,3,223,7,,,,,,
12715,2011-08-25 15:22:00 UTC,107,20,343.36,2,2,2,222,6,,,,,,
12716,2011-12-06 08:55:00 UTC,4,69,1053.49,4,3,3,433,10,,,,,,
12717,2011-07-11 14:47:00 UTC,152,55,1030.98,1,3,3,133,7,,,,,,
12718,2011-09-29 16:38:00 UTC,72,19,238.25,2,2,1,221,5,,,,,,
12463,2011-10-17 13:44:00 UTC,54,83,1344.78,2,3,3,233,8,,,,,,
12719,2011-12-04 13:45:00 UTC,6,39,644.95,4,2,2,422,8,,,,,,
12465,2011-11-22 16:34:00 UTC,18,47,742.19,3,3,3,333,9,,,,,,
12468,2011-06-05 11:36:00 UTC,188,38,729.54,1,2,3,123,6,,,,,,
12725,2010-12-03 15:45:00 UTC,372,24,427.8,1,2,2,122,5,,,,,,
12729,2011-08-18 11:40:00 UTC,114,26,453.01,2,2,2,222,6,,,,,,
12735,2011-01-28 13:37:00 UTC,316,43,779.57,1,3,3,133,7,,,,,,
14277,2011-11-24 15:01:00 UTC,16,222,4188,4,4,4,444,12,,,,,,
12489,2011-01-07 13:13:00 UTC,337,15,334.93,1,1,2,112,4,,,,,,
12490,2011-12-04 16:07:00 UTC,6,245,5417.93,4,4,4,444,12,,,,,,
12491,2011-11-01 12:18:00 UTC,39,26,460.4,3,2,2,322,7,,,,,,
12759,2011-10-18 14:49:00 UTC,53,95,1531.44,2,3,3,233,8,,,,,,
12762,2011-12-02 10:23:00 UTC,8,69,1898.52,4,3,4,434,11,,,,,,
12517,2011-11-11 14:04:00 UTC,29,279,2481.6,3,4,4,344,11,,,,,,
12518,2011-12-09 10:13:00 UTC,1,124,2056.89,4,4,4,444,12,,,,,,
12520,2011-09-21 15:23:00 UTC,80,152,2634.26,2,4,4,244,10,,,,,,
12526,2011-12-09 12:09:00 UTC,1,71,1316.66,4,3,3,433,10,,,,,,
12528,2011-11-30 14:40:00 UTC,10,92,1933.48,4,3,4,434,11,,,,,,
12784,2011-11-30 15:38:00 UTC,10,57,532.82,4,3,2,432,9,,,,,,
12785,2010-12-10 13:48:00 UTC,365,14,311.95,1,1,2,112,4,,,,,,
12530,2011-10-11 12:34:00 UTC,60,66,1662.28,2,3,4,234,9,,,,,,
12532,2011-11-09 13:47:00 UTC,31,16,349.83,3,1,2,312,6,,,,,,
13813,2011-10-31 10:38:00 UTC,40,69,1366.86,3,3,3,333,9,,,,,,
12790,2011-05-31 14:14:00 UTC,193,21,324.92,1,2,2,122,5,,,,,,
12792,2011-03-28 11:36:00 UTC,257,25,400.54,1,2,2,122,5,,,,,,
12545,2011-09-25 13:39:00 UTC,76,50,1000.39,2,3,3,233,8,,,,,,
12552,2011-11-01 10:02:00 UTC,39,20,437.82,3,2,2,322,7,,,,,,
12809,2011-06-15 10:51:00 UTC,178,25,489.31,1,2,2,122,5,,,,,,
12564,2011-03-23 14:55:00 UTC,262,21,456.9,1,2,2,122,5,,,,,,
12566,2011-09-14 14:30:00 UTC,87,19,351.65,2,2,2,222,6,,,,,,
12572,2011-12-01 09:20:00 UTC,9,60,1020.42,4,3,3,433,10,,,,,,
12579,2011-09-22 17:15:00 UTC,79,29,440.42,2,2,2,222,6,,,,,,
12584,2011-12-06 09:35:00 UTC,4,96,2338.15,4,3,4,434,11,,,,,,
12591,2011-01-26 14:35:00 UTC,318,26,452.85,1,2,2,122,5,,,,,,
12370,2011-10-19 14:51:00 UTC,52,166,3541.94,2,4,4,244,10,,,,,,
12374,2011-11-14 15:37:00 UTC,26,33,742.93,3,2,3,323,8,,,,,,
12630,2011-11-30 10:48:00 UTC,10,64,1270.88,4,3,3,433,10,,,,,,
12380,2011-11-18 11:27:00 UTC,22,104,2724.81,3,4,4,344,11,,,,,,
12639,2011-04-15 12:48:00 UTC,239,22,486.1,1,2,2,122,5,,,,,,
12390,2011-09-21 09:33:00 UTC,80,32,549.84,2,2,2,222,6,,,,,,
12658,2011-11-21 10:22:00 UTC,19,36,686.05,3,2,3,323,8,,,,,,
12422,2011-09-05 09:48:00 UTC,96,39,803.56,2,2,3,223,7,,,,,,
12690,2011-05-18 09:09:00 UTC,206,16,389.01,1,1,2,112,4,,,,,,
12438,2011-11-25 13:28:00 UTC,15,98,2906.85,4,4,4,444,12,,,,,,
12694,2011-09-30 13:06:00 UTC,71,37,869.67,2,2,3,223,7,,,,,,
12447,2011-04-10 13:25:00 UTC,244,26,476.49,1,2,2,122,5,,,,,,
12448,2011-10-26 13:46:00 UTC,45,22,449.45,3,2,2,322,7,,,,,,
12713,2011-12-09 12:16:00 UTC,1,38,848.55,4,2,3,423,9,,,,,,
12714,2011-11-30 15:43:00 UTC,10,259,4708.86,4,4,4,444,12,,,,,,
12462,2011-11-21 09:11:00 UTC,19,62,1189.59,3,3,3,333,9,,,,,,
12475,2011-10-17 10:10:00 UTC,54,36,723.38,2,2,3,223,7,,,,,,
12478,2011-12-06 09:56:00 UTC,4,36,680.99,4,2,3,423,9,,,,,,
12479,2011-11-28 13:26:00 UTC,12,31,527.2,4,2,2,422,8,,,,,,
13505,2011-09-28 11:56:00 UTC,73,215,4393.63,2,4,4,244,10,,,,,,
12488,2011-11-30 08:50:00 UTC,10,55,1298.66,4,3,3,433,10,,,,,,
12504,2011-11-21 16:02:00 UTC,19,9,482.05,3,1,2,312,6,,,,,,
12507,2011-07-28 17:09:00 UTC,135,21,1304.81,2,2,3,223,7,,,,,,
12510,2011-07-20 10:15:00 UTC,143,33,982.57,1,2,3,123,6,,,,,,
12766,2011-12-06 08:46:00 UTC,4,310,6989.63,4,4,4,444,12,,,,,,
13023,2011-10-06 16:27:00 UTC,65,40,689.9,2,2,3,223,7,,,,,,
12513,2011-08-19 10:51:00 UTC,113,35,612.29,2,2,2,222,6,,,,,,
12515,2010-12-21 15:43:00 UTC,354,16,383.7,1,1,2,112,4,,,,,,
12516,2011-09-23 09:13:00 UTC,78,26,1312.06,2,2,3,223,7,,,,,,
12519,2011-10-07 09:26:00 UTC,64,17,330.84,2,2,2,222,6,,,,,,
12521,2011-07-20 10:51:00 UTC,143,38,599.68,1,2,2,122,5,,,,,,
12560,2011-12-04 13:54:00 UTC,6,105,2134.01,4,4,4,444,12,,,,,,
12866,2011-03-01 14:11:00 UTC,284,26,559.12,1,2,2,122,5,,,,,,
12631,2011-10-13 13:53:00 UTC,58,31,640.5,2,2,2,222,6,,,,,,
12638,2011-11-06 13:11:00 UTC,34,39,671.69,3,2,3,323,8,,,,,,
12650,2011-12-06 16:34:00 UTC,4,20,314.44,4,2,2,422,8,,,,,,
12657,2011-11-28 15:47:00 UTC,12,47,1643.18,4,3,3,433,10,,,,,,
12408,2011-11-07 12:27:00 UTC,33,105,2888.55,3,4,4,344,11,,,,,,
12410,2011-02-04 10:39:00 UTC,309,26,693.33,1,2,3,123,6,,,,,,
12667,2011-10-12 17:00:00 UTC,59,33,620.13,2,2,2,222,6,,,,,,
12426,2011-05-29 12:26:00 UTC,195,30,582.73,1,2,2,122,5,,,,,,
12795,2011-11-21 10:27:00 UTC,19,14,430.48,3,1,2,312,6,,,,,,
12550,2011-09-21 14:35:00 UTC,80,57,964.83,2,3,3,233,8,,,,,,
12398,2011-10-25 10:27:00 UTC,46,85,1635.66,3,3,3,333,9,,,,,,
12461,2011-09-06 16:57:00 UTC,95,35,826.88,2,2,3,223,7,,,,,,
12736,2011-01-11 07:57:00 UTC,333,4,234,1,1,1,111,3,,,,,,
12497,2011-09-19 12:29:00 UTC,82,14,1043.1,2,1,3,213,6,,,,,,
12772,2011-10-11 09:19:00 UTC,60,55,892.47,2,3,3,233,8,,,,,,
12585,2011-04-19 13:39:00 UTC,235,87,2040.1,1,3,4,134,8,,,,,,
12534,2011-08-01 10:26:00 UTC,131,63,1089.18,2,3,3,233,8,,,,,,
12405,2011-07-14 08:52:00 UTC,149,54,1710.39,1,3,4,134,8,,,,,,
12731,2011-11-16 11:59:00 UTC,24,274,18895.91,3,4,4,344,11,,,,,,
12501,2011-01-07 12:28:00 UTC,337,149,2169.39,1,4,4,144,9,,,,,,
13148,2011-11-10 15:23:00 UTC,30,312,3683.26,3,4,4,344,11,,,,,,
14713,2011-11-30 16:26:00 UTC,10,338,2662.2,4,4,4,444,12,,,,,,
18079,2011-10-25 15:27:00 UTC,46,123,3613.15,3,4,4,344,11,,,,,,
14258,2011-11-30 15:27:00 UTC,10,111,12669.98,4,4,4,444,12,,,,,,
13246,2011-11-21 16:50:00 UTC,19,136,1961.52,3,4,4,344,11,,,,,,
13069,2011-12-09 08:39:00 UTC,1,424,4431.44,4,4,4,444,12,,,,,,
17967,2010-12-03 11:19:00 UTC,372,42,112.27,1,3,1,131,5,,,,,,
14525,2011-11-20 11:37:00 UTC,20,282,4215.9,3,4,4,344,11,,,,,,
17085,2011-08-08 14:15:00 UTC,124,186,1562.4,2,4,3,243,9,,,,,,
12754,2011-04-18 09:00:00 UTC,236,63,3010.74,1,3,4,134,8,,,,,,
17236,2011-11-27 12:00:00 UTC,13,105,916.13,4,4,3,443,11,,,,,,
15514,2011-11-27 14:40:00 UTC,13,166,4023.72,4,4,4,444,12,,,,,,
13230,2011-12-05 16:03:00 UTC,5,587,2755.63,4,4,4,444,12,,,,,,
12867,2011-11-13 15:30:00 UTC,27,534,4009.34,3,4,4,344,11,,,,,,
16805,2011-06-19 11:23:00 UTC,174,98,460.59,1,4,2,142,7,,,,,,
16395,2011-10-10 12:50:00 UTC,61,206,1482.06,2,4,3,243,9,,,,,,
18069,2011-11-13 16:03:00 UTC,27,457,2009.24,3,4,4,344,11,,,,,,
16795,2010-12-09 14:08:00 UTC,366,66,414.88,1,3,2,132,6,,,,,,
12872,2011-01-17 10:52:00 UTC,327,66,599.97,1,3,2,132,6,,,,,,
15382,2011-11-25 10:58:00 UTC,15,302,5955.71,4,4,4,444,12,,,,,,
17994,2011-08-10 11:41:00 UTC,122,79,674.89,2,3,3,233,8,,,,,,
16098,2011-09-13 09:59:00 UTC,88,67,2005.63,2,3,4,234,9,,,,,,
16122,2011-09-27 15:34:00 UTC,74,38,684.42,2,2,3,223,7,,,,,,
17677,2011-12-08 09:56:00 UTC,2,303,16345.38,4,4,4,444,12,,,,,,
13870,2011-12-07 13:23:00 UTC,3,115,2770.94,4,4,4,444,12,,,,,,
16701,2011-12-01 11:10:00 UTC,9,144,5398.3,4,4,4,444,12,,,,,,
17629,2011-12-04 10:56:00 UTC,6,123,1814.12,4,4,4,444,12,,,,,,
14535,2011-10-10 15:39:00 UTC,61,328,2854.84,2,4,4,244,10,,,,,,
15547,2011-12-02 12:52:00 UTC,8,695,4910.6,4,4,4,444,12,,,,,,
17870,2011-12-07 15:07:00 UTC,3,270,1865.89,4,4,4,444,12,,,,,,
18096,2011-11-28 12:44:00 UTC,12,196,849.06,4,4,3,443,11,,,,,,
16924,2011-11-18 12:53:00 UTC,22,81,829.89,3,3,3,333,9,,,,,,
15150,2011-11-22 12:52:00 UTC,18,341,5291.33,3,4,4,344,11,,,,,,
14904,2011-12-07 12:55:00 UTC,3,69,1025.44,4,3,3,433,10,,,,,,
16460,2011-11-11 13:46:00 UTC,29,132,811.23,3,4,3,343,10,,,,,,
15203,2011-11-14 08:16:00 UTC,26,142,1827.8,3,4,4,344,11,,,,,,
15974,2011-10-31 13:13:00 UTC,40,176,3442.15,3,4,4,344,11,,,,,,
14189,2011-12-07 15:55:00 UTC,3,265,4654.08,4,4,4,444,12,,,,,,
13717,2011-11-07 14:13:00 UTC,33,102,1445.01,3,4,3,343,10,,,,,,
16551,2011-09-05 09:38:00 UTC,96,32,922.12,2,2,3,223,7,,,,,,
14321,2011-11-29 09:47:00 UTC,11,123,1530.75,4,4,3,443,11,,,,,,
13091,2011-11-11 15:54:00 UTC,29,21,345.82,3,2,2,322,7,,,,,,
15298,2011-12-07 17:17:00 UTC,3,192,4799.9,4,4,4,444,12,,,,,,
16607,2011-11-22 10:24:00 UTC,18,172,3347.71,3,4,4,344,11,,,,,,
16931,2011-12-04 13:15:00 UTC,6,886,4554.87,4,4,4,444,12,,,,,,
17585,2011-08-22 13:30:00 UTC,110,208,1116.68,2,4,3,243,9,,,,,,
13316,2011-11-02 13:40:00 UTC,38,86,5732.93,3,3,4,334,10,,,,,,
15877,2011-12-08 11:53:00 UTC,2,126,490.33,4,4,2,442,10,,,,,,
16657,2011-11-30 11:48:00 UTC,10,192,874.43,4,4,3,443,11,,,,,,
17950,2011-09-28 15:18:00 UTC,73,71,482.2,2,3,2,232,7,,,,,,
15854,2011-12-05 13:39:00 UTC,5,138,2969.12,4,4,4,444,12,,,,,,
17198,2011-11-16 10:39:00 UTC,24,96,692.22,3,3,3,333,9,,,,,,
17203,2011-11-04 12:27:00 UTC,36,148,3560.08,3,4,4,344,11,,,,,,
18043,2011-11-15 12:48:00 UTC,25,115,529.29,3,4,2,342,9,,,,,,
16983,2011-11-27 12:10:00 UTC,13,143,1905.87,4,4,4,444,12,,,,,,
16686,2011-10-23 13:49:00 UTC,48,544,2959.88,3,4,4,344,11,,,,,,
18013,2011-07-07 14:11:00 UTC,156,31,187.29,1,2,1,121,4,,,,,,
17809,2011-11-23 12:59:00 UTC,17,61,5411.91,4,3,4,434,11,,,,,,
17321,2011-12-01 13:41:00 UTC,9,99,657.16,4,4,2,442,10,,,,,,
15752,2011-10-31 11:37:00 UTC,40,405,2626.6,3,4,4,344,11,,,,,,
15021,2011-12-01 11:53:00 UTC,9,444,1871.77,4,4,4,444,12,,,,,,
18022,2011-11-04 12:45:00 UTC,36,164,612.72,3,4,2,342,9,,,,,,
17511,2011-12-07 10:12:00 UTC,3,963,91062.38,4,4,4,444,12,,,,,,
18062,2011-06-19 14:47:00 UTC,174,27,720.52,1,2,3,123,6,,,,,,
17644,2011-12-08 13:43:00 UTC,2,157,2895.64,4,4,4,444,12,,,,,,
16898,2011-11-13 15:44:00 UTC,27,157,501.03,3,4,2,342,9,,,,,,
16710,2011-11-20 14:50:00 UTC,20,394,2467.99,3,4,4,344,11,,,,,,
14465,2011-04-07 12:38:00 UTC,247,123,1038.44,1,4,3,143,8,,,,,,
13983,2011-11-10 11:06:00 UTC,30,107,2603.43,3,4,4,344,11,,,,,,
13758,2011-11-28 11:11:00 UTC,12,117,3190.55,4,4,4,444,12,,,,,,
15048,2011-10-05 14:55:00 UTC,66,94,381,2,3,2,232,7,,,,,,
14064,2011-11-10 13:14:00 UTC,30,77,1334.34,3,3,3,333,9,,,,,,
16121,2011-10-13 12:59:00 UTC,58,204,854.66,2,4,3,243,9,,,,,,
17968,2010-12-01 12:23:00 UTC,374,81,265.1,1,3,1,131,5,,,,,,
14670,2011-03-04 14:13:00 UTC,281,123,392.86,1,4,2,142,7,,,,,,
16887,2011-11-04 14:07:00 UTC,36,36,192.33,3,2,1,321,6,,,,,,
17813,2011-11-25 16:13:00 UTC,15,348,1698.07,4,4,4,444,12,,,,,,
17220,2011-11-15 13:47:00 UTC,25,467,3187.55,3,4,4,344,11,,,,,,
16723,2011-09-09 13:01:00 UTC,92,42,576.4,2,3,2,232,7,,,,,,
14862,2011-11-14 10:01:00 UTC,26,48,841.2,3,3,3,333,9,,,,,,
16145,2011-12-01 10:33:00 UTC,9,224,3799.49,4,4,4,444,12,,,,,,
16172,2011-09-05 13:22:00 UTC,96,69,1140.21,2,3,3,233,8,,,,,,
17722,2011-09-04 15:22:00 UTC,97,115,2424.04,2,4,4,244,10,,,,,,
14412,2011-10-28 10:45:00 UTC,43,43,770.03,3,3,3,333,9,,,,,,
